Latitude 	 Longitude 	 Weight 	 Continent
41.2096	-74.6076	1	North America
5.58836	116.013	2	Asia
-38.3112	143.649	1	Oceania
29.9131	-111.114	1	North America
41.1993	-80.1932	3	North America
29.271	-98.6571	32	North America
-30.2256	-50.3126	14	South America
42.94	-89.0928	1	North America
45.1454	-122.858	4	North America
50.2909	4.10609	22	Europe
19.8005	-70.7222	7	North America
32.3444	-94.3508	1	North America
53.7766	20.4672	4	Europe
56.1235	-3.93448	2	Europe
30.7109	-95.5427	5	North America
10.5254	122.839	1	Asia
49.6614	8.34217	5	Europe
39.843	-105.151	13	North America
-23.2062	-51.2948	8	South America
43.15	-70.6416	2	North America
38.9953	-0.220727	8	Europe
53.4346	23.4208	18	Europe
-4.04845	39.6858	2	Africa
40.3877	-74.6585	1	North America
52.3995	16.9063	39	Europe
43.8802	10.8092	15	Europe
32.9633	-117.228	11	North America
44.0453	5.20293	3	Europe
25.3149	51.4417	31	Asia
-30.1556	-52.1069	2	South America
55.66	-4.94744	3	Europe
1.65837	125.105	2	Asia
34.9099	-85.1305	1	North America
52.5379	5.34582	4	Europe
46.085	12.0965	3	Europe
40.6405	-76.1697	1	North America
52.005	47.8008	2	Europe
52.0508	113.401	16	Europe
53.2745	6.37179	4	Europe
-26.2273	-48.501	4	South America
53.7528	-3.01271	19	Europe
52.5142	6.10694	22	Europe
36.5016	-110.616	1	North America
52.9008	4.82696	29	Europe
-26.2485	-49.9051	2	South America
49.818	-119.469	1	North America
43.0886	-80.7838	2	North America
-21.0444	-47.6215	1	South America
35.1898	-101.918	1	North America
47.4037	-91.1224	1	North America
35.3348	-99.5966	1	North America
45.5346	-59.3287	1	North America
50.4458	3.96997	4	Europe
-6.2189	-35.818	1	South America
-6.48033	108.424	1	Asia
55.481	37.2835	7	Europe
-28.3452	-54.6634	1	South America
51.6616	7.83597	2	Europe
4.68252	12.3614	2	Africa
53.1498	0.34526	3	Europe
34.8365	-90.0056	3	North America
41.2559	-0.463586	1	Europe
21.3916	-157.735	28	North America
7.60424	5.30748	1	Africa
48.7512	7.25651	3	Europe
36.8468	-84.3861	1	North America
37.3831	-5.92355	110	Europe
33.0225	-112.082	2	North America
54.1602	-6.79392	3	Europe
34.2975	-83.8539	9	North America
33.5107	-82.1895	4	North America
8.55095	-71.2351	36	South America
54.7454	-6.61394	1	Europe
3.75431	101.949	20	Asia
47.9257	106.934	1	Asia
-20.2724	-41.5504	2	South America
36.3437	-119.808	2	North America
55.6894	12.4982	14	Europe
35.3941	-80.6124	12	North America
56.8685	16.6859	2	Europe
-14.0796	-75.725	1	South America
48.0025	37.8127	7	Europe
13.774	100.356	1	Asia
-7.63347	108.124	1	Asia
28.9419	-106.163	11	North America
9.72901	-69.214	4	South America
51.0366	-113.983	5	North America
37.7402	20.899	1	Europe
32.8766	-8.50428	4	Africa
58.3629	6.30805	1	Europe
51.5066	-0.374131	138	Europe
-23.086	-45.5067	99	South America
40.7887	-78.0675	2	North America
13.9412	121.602	3	Asia
-26.1713	-58.1771	2	South America
43.5409	-80.3105	1	North America
36.4751	-95.0172	2	North America
26.9056	80.9552	1	Asia
6.11277	100.374	67	Asia
-1.22437	101.744	2	Asia
48.2328	-4.26413	3	Europe
40.5074	-88.9943	8	North America
-26.2918	-48.6681	5	South America
34.3985	-119.75	25	North America
51.8503	-8.30723	3	Europe
47.9304	-97.0509	3	North America
-20.4603	-45.4244	5	South America
26.0351	45.0339	1	Asia
46.5203	39.087	3	Europe
32.8207	-83.6616	6	North America
34.0609	-4.97544	43	Africa
40.3228	-78.9229	6	North America
-16.6161	-43.9388	15	South America
38.6815	-0.53121	3	Europe
31.9627	-110.344	1	North America
36.995	127.102	3	Asia
-6.54949	-36.0482	3	South America
39.8182	26.0014	1	Asia
54.2103	-1.19062	2	Europe
-7.51351	110.716	13	Asia
14.0013	74.5424	1	Asia
46.0781	9.30659	3	Europe
21.6583	39.1146	19	Asia
34.0153	-118.069	180	North America
39.9068	-74.9966	38	North America
54.9389	-7.20699	1	Europe
-38.3237	143.328	1	Oceania
30.0275	-97.845	1	North America
40.8026	-72.7711	3	North America
-6.87923	112.018	2	Asia
-18.7954	-41.9396	37	South America
52.3728	8.06073	6	Europe
49.7855	-113.261	1	North America
63.4705	27.3031	1	Europe
-24.2162	-47.6402	2	South America
53.864	27.6823	46	Europe
34.1181	35.7805	1	Asia
-23.1295	-46.5728	32	South America
-6.54084	111.006	3	Asia
40.6541	29.277	1	Asia
19.3803	72.8317	3	Asia
58.5624	12.3539	1	Europe
35.8437	129.205	2	Asia
-29.553	-52.2026	2	South America
38.2305	-96.414	1	North America
38.503	-121.741	2	North America
-33.7037	150.332	1	Oceania
33.5724	-81.5234	1	North America
42.5654	20.9269	16	Europe
43.2925	-100.873	2	North America
-6.11313	-38.2039	4	South America
25.1202	121.535	11	Asia
10.9397	124.546	1	Asia
35.462	-93.4591	4	North America
-7.27439	112.58	834	Asia
44.7011	-0.0729425	1	Europe
34.599	-82.0636	3	North America
23.1512	79.906	5	Asia
50.6051	4.34416	2	Europe
-32.9032	-68.8584	1	South America
51.4354	22.7186	2	Europe
50.5265	9.00444	1	Europe
43.1168	-79.3299	15	North America
44.3372	-79.7114	2	North America
-7.49837	112.486	15	Asia
51.4436	4.10752	7	Europe
47.0148	142.67	22	Europe
51.917	4.47593	82	Europe
52.2455	15.5315	1	Europe
-32.938	27.7406	1	Africa
38.7488	-90.289	9	North America
20.941	-89.6236	117	North America
40.9968	15.0667	1	Europe
-26.3061	-50.5016	3	South America
-1.91515	-80.0188	1	South America
46.3839	-120.308	7	North America
50.3759	18.9775	7	Europe
36.4913	-5.34485	1	Europe
12.9348	100.883	3	Asia
45.4516	7.88667	1	Europe
41.8685	-72.8176	5	North America
52.7431	6.87731	10	Europe
-8.74423	-35.2103	2	South America
4.26355	100.815	5	Asia
-37.7965	144.868	10	Oceania
-29.392	-50.9007	8	South America
-27.0045	-48.6215	43	South America
27.9892	77.3558	1	Asia
44.0674	5.05051	1	Europe
-30.3752	153.085	2	Oceania
10.1589	-70.0658	1	South America
9.35791	-82.2505	1	North America
53.9519	-1.54364	16	Europe
3.56164	101.54	11	Asia
59.9614	42.7482	2	Europe
36.8093	30.0184	3	Asia
34.2398	-116.058	6	North America
41.6173	-84.4956	1	North America
49.7907	7.60186	4	Europe
35.066	-106.502	30	North America
52.0731	21.0175	31	Europe
-28.8819	-51.3119	3	South America
43.4604	-76.5043	1	North America
14.3527	-89.1082	2	North America
41.6447	-84.999	2	North America
25.1607	51.5539	3	Asia
38.6477	-83.8687	2	North America
3.57481	-76.6468	1	South America
8.21134	-81.4126	1	North America
51.1408	0.855763	4	Europe
53.3348	9.97457	1	Europe
-7.0955	107.982	25	Asia
51.8943	-8.48438	21	Europe
45.6735	-111.051	1	North America
10.2092	-71.3017	1	South America
51.3996	16.1939	2	Europe
-22.985	-47.5033	7	South America
-15.9889	-52.0911	1	South America
33.5096	-7.09326	1	Africa
50.4603	7.48321	1	Europe
36.7828	-119.795	46	North America
19.4576	73.3207	1	Asia
39.8846	-83.9397	1	North America
13.1759	-59.4575	3	North America
38.7756	-90.7471	7	North America
45.0964	38.6466	1	Europe
37.797	13.3201	1	Europe
-3.864	122.05	1	Asia
32.5802	-89.1204	2	North America
54.7128	-1.23965	12	Europe
42.0932	-86.4917	3	North America
-7.678	-79.3247	1	South America
34.6969	-97.2359	3	North America
48.9655	4.38	4	Europe
52.793	-0.134512	5	Europe
38.269	-78.554	1	North America
43.0945	-75.8083	1	North America
34.3624	-89.5317	2	North America
53.7128	-1.85912	110	Europe
17.7261	-64.7251	2	North America
16.4351	103.507	1	Asia
-23.2365	-51.7305	5	South America
39.5695	-75.4737	4	North America
-5.5825	119.567	1	Asia
52.8874	6.97177	1	Europe
1.71908	33.6201	1	Africa
59.4635	18.0903	19	Europe
-1.55868	101.236	2	Asia
57.9297	33.068	1	Europe
-26.2467	-48.8051	12	South America
40.9455	-80.1421	2	North America
-7.07575	107.578	336	Asia
37.7572	-100.03	1	North America
18.5522	-70.0501	33	North America
37.1644	-79.8707	1	North America
44.2838	0.24769	4	Europe
33.0473	-111.367	6	North America
33.5786	-101.877	31	North America
61.7464	50.8191	18	Europe
-4.08863	104.663	1	Asia
48.6772	2.50266	155	Europe
-17.8631	-46.8741	1	South America
37.8856	32.4854	7	Asia
49.4894	20.0439	1	Europe
-25.8545	-52.5258	3	South America
49.018	1.13817	10	Europe
43.8517	1.2298	1	Europe
-20.2072	-44.3651	1	South America
-29.7639	-50.016	14	South America
-7.42261	-38.7091	1	South America
-8.58781	116.117	47	Asia
31.2111	-89.2535	1	North America
37.0787	-94.5283	1	North America
-20.9119	-48.6861	1	South America
38.8525	-6.44958	3	Europe
53.7375	-2.03852	13	Europe
40.0263	-105.488	4	North America
36.6481	138.115	2	Asia
-15.8053	-48.1587	19	South America
21.7942	-72.1903	5	North America
41.2828	27.9959	3	Asia
33.9789	-79.6767	1	North America
38.3208	-104.801	5	North America
46.4149	-117.024	2	North America
38.3802	28.5491	1	Asia
33.9125	-6.97121	43	Africa
48.2314	13.8385	1	Europe
40.6951	-112.045	38	North America
-26.9314	-49.0631	92	South America
-21.1386	-48.9696	12	South America
38.9293	-1.90194	9	Europe
39.9838	-6.14056	1	Europe
44.4267	-73.0868	8	North America
42.7598	-96.7643	1	North America
38.8912	16.6113	9	Europe
-21.9024	-42.5653	3	South America
-6.96335	112.514	1	Asia
-0.298261	36.0958	9	Africa
53.347	6.71578	5	Europe
37.1444	138.067	2	Asia
10.4923	-66.857	62	South America
45.4477	-98.969	1	North America
-7.08721	-36.3705	1	South America
50.8909	2.23407	2	Europe
0.478216	101.028	3	Asia
-4.65189	120.416	1	Asia
-3.48238	119.133	1	Asia
-5.15527	-44.1652	118	South America
4.34055	73.608	1	Asia
-20.7898	-41.1967	16	South America
40.2984	-86.1268	1	North America
37.2363	-1.85266	3	Europe
31.1689	-100.077	38	North America
22.8282	-74.3296	2	North America
-31.8377	115.889	9	Oceania
-21.97	-46.7962	5	South America
-3.45214	38.4832	1	Africa
-25.4554	-50.6618	1	South America
53.2495	-7.5438	5	Europe
58.8827	5.85917	2	Europe
53.2204	-0.558267	35	Europe
-23.195	-50.639	8	South America
52.2727	1.10083	3	Europe
61.5218	0.00022	55	Europe
10.2909	-61.4602	4	North America
38.823	-77.6204	4	North America
43.6777	13.2102	20	Europe
-18.0111	-70.2483	4	South America
51.9685	5.66513	59	Europe
39.7561	-122.202	1	North America
34.1201	-117.509	91	North America
-20.0082	23.4134	1	Africa
30.7068	-94.8146	2	North America
53.3861	-6.29148	151	Europe
1.82879	98.7766	14	Asia
47.4279	14.0112	1	Europe
2.89314	112.093	2	Asia
30.5215	-87.0126	12	North America
52.7384	39.2486	1	Europe
56.7306	-2.65398	5	Europe
-22.3126	-50.9091	3	South America
40.7957	-81.5206	7	North America
-8.64015	116.537	7	Asia
-5.97877	-38.727	1	South America
32.9096	-97.6366	3	North America
46.1553	-60.2309	3	North America
30.1123	-81.7387	10	North America
52.8341	-1.6432	13	Europe
0.377464	111.768	4	Asia
-28.485	-49.0124	6	South America
42.9585	-78.6327	9	North America
53.8832	-1.26368	3	Europe
40.5932	17.8883	5	Europe
36.7136	36.2073	8	Asia
51.1889	58.6101	9	Europe
35.3971	-6.02073	1	Africa
43.4271	-88.1978	1	North America
19.2563	72.9792	20	Asia
31.2949	-86.4809	1	North America
10.522	-74.1857	1	South America
46.5116	-80.9973	2	North America
-36.0873	-72.772	2	South America
-22.6928	-45.5382	4	South America
-32.996	-60.7766	1	South America
44.3992	-122.702	4	North America
19.0264	73.0436	9	Asia
54.6138	39.8799	9	Europe
-0.533457	101.561	1	Asia
-13.0479	-56.2671	1	South America
-2.36318	115.474	1	Asia
27.3931	-80.8664	1	North America
10.4359	-71.3957	2	South America
28.8384	-99.8534	2	North America
42.4661	-92.2737	2	North America
47.1279	-0.625967	1	Europe
39.7202	-83.2702	1	North America
38.9484	-84.5424	11	North America
39.2204	9.09584	4	Europe
51.2045	-3.46071	1	Europe
56.5222	84.982	62	Europe
56.537	21.0366	5	Europe
40.3654	-8.66365	2	Europe
31.9863	-81.212	7	North America
25.8591	48.8838	1	Asia
48.0709	-0.771879	3	Europe
-22.9195	-43.0731	186	South America
53.5399	-112.681	1	North America
54.8062	21.2651	1	Europe
33.7823	-112.132	11	North America
32.6643	-115.482	3	North America
42.5459	-85.884	1	North America
27.0683	-82.4051	3	North America
38.7435	-9.15999	276	Europe
33.8068	-85.751	1	North America
32.1859	-90.2695	10	North America
46.9961	1.15493	1	Europe
51.4265	-3.19418	32	Europe
9.01349	7.62277	14	Africa
-18.978	-49.4897	6	South America
39.378	-77.2437	9	North America
21.4163	39.823	8	Asia
-20.9162	-49.2584	5	South America
57.2262	-2.77727	13	Europe
46.2557	11.2188	1	Europe
-32.0165	-52.067	5	South America
0.919451	104.481	9	Asia
33.4715	-97.1633	1	North America
33.6109	35.6985	2	Asia
43.0997	-79.0086	21	North America
-6.88923	106.942	63	Asia
42.1637	-81.9581	1	North America
19.5613	-70.8792	1	North America
36.048	-90.5157	3	North America
58.2047	-6.38155	2	Europe
35.3657	-75.502	1	North America
54.6456	-5.71793	7	Europe
36.2375	-86.6323	1	North America
53.2135	10.3758	1	Europe
-3.78387	-64.9497	1	South America
42.1365	13.624	1	Europe
57.2047	39.436	1	Europe
39.5631	-9.00775	3	Europe
56.2332	43.4697	1	Europe
59.6959	15.7423	1	Europe
35.3058	-80.9792	1	North America
-0.627465	100.118	1	Asia
45.4407	-98.7136	1	North America
45.9182	3.14978	7	Europe
49.6735	1.28381	1	Europe
43.7269	7.23118	112	Europe
45.6484	0.138426	2	Europe
37.2591	-7.19492	1	Europe
40.0649	-81.0712	1	North America
49.0605	142.061	12	Europe
39.2666	-82.8067	1	North America
43.189	-88.0064	30	North America
41.3512	-90.3718	1	North America
40.0691	45.0382	23	Asia
36.4381	-94.2374	2	North America
44.0358	42.8779	13	Europe
39.1428	-80.0318	3	North America
-6.45304	107.038	6	Asia
45.1366	-117.967	1	North America
37.1256	-93.3431	13	North America
51.3364	0.808984	66	Europe
2.5517	101.797	26	Asia
55.0811	36.6037	32	Europe
-29.6421	-53.1946	1	South America
24.3193	-107.364	1	North America
40.297	-86.3945	1	North America
-38.7423	-72.6257	9	South America
51.0628	-0.320424	10	Europe
-11.8815	-55.5149	1	South America
14.8442	-91.517	9	North America
44.723	-88.6707	3	North America
5.90878	116.094	92	Asia
7.07299	122.208	2	Asia
41.761	12.3077	19	Europe
18.1598	97.9285	3	Asia
9.70663	99.9905	1	Asia
-39.9416	176.591	1	Oceania
30.3109	-89.3294	1	North America
39.7536	-84.6373	1	North America
50.8149	-0.425555	9	Europe
31.3322	-99.8584	4	North America
34.7129	-93.0326	1	North America
40.7271	-94.9128	1	North America
-33.6294	19.4376	1	Africa
-7.03089	109.774	1	Asia
-7.64218	110.449	13	Asia
37.5054	14.8045	11	Europe
-22.2332	-43.888	13	South America
31.2534	-82.3806	2	North America
30.3534	-94.1831	1	North America
50.631	3.0472	69	Europe
19.5421	-96.8861	90	North America
-15.4552	-55.8425	71	South America
49.3081	2.61529	6	Europe
39.73	37.0395	2	Asia
37.9327	22.9163	4	Europe
38.2837	26.3756	1	Asia
11.4371	-85.8196	1	North America
33.1258	-117.32	23	North America
10.5431	-66.989	3	South America
1.51664	118.284	1	Asia
-3.03659	119.871	2	Asia
55.8375	12.4874	9	Europe
51.5818	0.800536	3	Europe
18.4501	-69.6138	2	North America
37.0046	-85.9195	2	North America
41.6024	-1.32573	1	Europe
-16.4175	-71.5138	9	South America
-0.0457677	109.53	1	Asia
14.4274	100.546	1	Asia
51.5163	3.83821	31	Europe
58.9589	5.66414	5	Europe
57.2485	34.5535	2	Europe
28.5748	-14.6268	2	Europe
37.0191	-4.56346	1	Europe
35.6332	-88.839	5	North America
36.1212	-86.5132	3	North America
8.39843	-80.2669	1	North America
40.7746	29.808	13	Asia
42.9412	-76.1579	27	North America
49.048	3.95937	2	Europe
42.3641	-8.40504	2	Europe
20.8765	-100.884	5	North America
41.0485	28.9867	106	Asia
27.7699	-82.6343	24	North America
19.7039	-98.4467	5	North America
4.85039	100.744	24	Asia
41.838	-94.0947	2	North America
-23.4194	-50.881	7	South America
22.634	88.4155	14	Asia
38.2084	-84.5527	6	North America
-23.3133	-47.0752	14	South America
49.44	11.1354	9	Europe
28.0948	-17.1674	2	Europe
-17.7911	-50.9292	10	South America
37.9941	-97.5088	2	North America
3.18362	113.464	1	Asia
18.7828	-99.2068	9	North America
14.7136	120.994	541	Asia
31.0561	31.4061	7	Africa
41.065	-85.1273	18	North America
52.8471	-2.29813	47	Europe
20.0212	-155.651	3	North America
53.2693	-2.89739	134	Europe
52.7456	38.465	1	Europe
46.9354	-97.9964	1	North America
49.8513	20.2544	18	Europe
65.5374	72.553	6	Europe
23.6313	-75.9313	3	North America
25.5587	47.161	1	Asia
29.7704	-94.96	5	North America
51.6842	6.43621	3	Europe
44.6111	-64.2732	1	North America
-4.41795	119.677	1	Asia
-0.178809	-78.4779	33	South America
43.2157	-79.9153	2	North America
46.076	6.75548	2	Europe
36.8642	-99.6317	1	North America
38.2685	15.6098	6	Europe
43.1823	2.5555	1	Europe
2.92422	112.608	2	Asia
31.3906	74.193	2	Asia
-39.5374	-72.9607	1	South America
-6.36333	-38.8318	1	South America
45.6432	25.6249	1	Europe
43.1447	2.87033	8	Europe
55.5966	36.6898	1	Europe
48.2242	20.2946	1	Europe
59.0018	61.7094	5	Europe
38.7447	-77.487	12	North America
52.7324	41.4335	4	Europe
43.2982	-70.61	2	North America
39.0339	-83.7159	1	North America
-8.44158	115.597	2	Asia
-25.2299	-50.605	6	South America
37.1816	-7.45011	7	Europe
44.1593	4.09442	4	Europe
36.6367	-120.646	3	North America
-23.194	-49.3852	4	South America
25.5585	-80.3421	23	North America
42.6526	-78.7555	15	North America
60.0116	30.6662	2	Europe
40.7944	29.4608	6	Asia
40.195	-105.134	1	North America
42.3433	-7.90485	15	Europe
3.31386	117.588	1	Asia
41.5203	0.334211	1	Europe
30.4223	-9.58203	9	Africa
33.2525	-111.619	1	North America
12.4446	-86.873	1	North America
36.2479	-93.0942	1	North America
-33.8994	150.898	15	Oceania
-19.0264	-46.1262	1	South America
40.7536	-81.7809	11	North America
3.33475	102.611	1	Asia
45.0018	-84.2426	1	North America
39.1731	-97.6716	1	North America
52.4499	-9.47954	1	Europe
-23.5479	-46.8454	910	South America
38.6492	-6.64593	1	Europe
42.842	-88.7425	2	North America
5.57431	117.305	1	Asia
21.5335	-101.869	1	North America
41.6108	0.617812	1	Europe
-22.1204	-43.1079	1	South America
-28.2814	29.134	1	Africa
29.9963	30.9666	9	Africa
45.1283	-94.5314	2	North America
-7.58889	-34.9452	2	South America
39.0472	-8.69522	1	Europe
30.0095	-90.2508	16	North America
-28.5918	-51.9691	3	South America
24.9434	-98.6463	7	North America
32.702	-116.335	1	North America
39.7976	18.3542	1	Europe
42.5199	-4.00561	3	Europe
43.4509	5.26554	5	Europe
44.8592	1.70575	1	Europe
59.2939	10.4414	8	Europe
-0.946076	-80.7286	20	South America
38.4905	-87.2768	2	North America
33.0426	-96.9552	72	North America
55.1559	61.3679	50	Europe
30.4454	-84.2453	32	North America
-35.1465	-70.0827	1	South America
44.669	8.48652	5	Europe
-15.3803	28.3974	11	Africa
38.039	-84.9002	1	North America
30.728	-96.373	8	North America
28.6478	48.3675	1	Asia
42.3466	-8.84242	1	Europe
53.4484	14.4981	2	Europe
38.7035	-84.9097	1	North America
50.1475	6.95552	2	Europe
-27.3882	-70.294	1	South America
30.7365	76.8133	2	Asia
55.3431	-1.73326	2	Europe
27.7137	-109.842	3	North America
1.00185	116.394	105	Asia
50.7649	16.139	1	Europe
64.5245	39.7407	41	Europe
39.0825	-76.7037	79	North America
54.0082	86.6309	3	Europe
52.9823	9.84678	1	Europe
29.9792	31.4434	4	Africa
30.8674	-97.1519	1	North America
39.836	32.7572	11	Asia
47.4371	21.3803	2	Europe
38.5835	-94.7334	2	North America
42.7892	-71.1705	31	North America
-20.0545	-43.4527	24	South America
51.9585	6.28045	21	Europe
53.6823	-113.256	1	North America
10.2563	122.845	1	Asia
37.9201	-78.3272	2	North America
54.1984	-0.841993	1	Europe
32.602	-94.636	1	North America
-0.168036	35.9659	1	Africa
32.6889	-97.0323	47	North America
41.0966	28.3543	1	Asia
59.5881	16.4846	6	Europe
42.2855	-71.2446	55	North America
55.9897	-5.7842	1	Europe
37.3548	-4.55025	2	Europe
42.3446	-3.68944	14	Europe
46.6701	16.8904	2	Europe
26.0216	-108.127	1	North America
49.5806	0.468983	1	Europe
-22.476	-45.6163	3	South America
47.9873	7.79645	3	Europe
34.7893	-111.783	1	North America
35.5961	-77.5469	1	North America
-30.4636	-51.6415	2	South America
42.1584	-79.3924	2	North America
44.6135	-75.7139	1	North America
31.9471	-110.786	1	North America
20.7498	-102.313	1	North America
60.0037	15.791	1	Europe
21.0981	-101.601	41	North America
-7.95184	-40.2153	12	South America
38.2727	-122.438	2	North America
45.3042	-118.085	1	North America
40.7456	13.9312	1	Europe
4.53189	-75.6402	6	South America
43.2979	-93.4638	1	North America
37.7876	14.5897	1	Europe
41.6821	-92.9847	2	North America
29.4255	-98.5839	271	North America
44.0358	-78.8645	10	North America
52.1331	1.41994	34	Europe
50.0645	5.76072	10	Europe
33.9903	-92.1986	1	North America
20.3944	-99.9857	11	North America
52.1674	-2.40599	9	Europe
37.0093	-8.94483	1	Europe
-11.0382	-37.3178	1	South America
48.0444	-1.87334	7	Europe
15.9868	-61.7099	1	North America
36.9053	-111.46	2	North America
33.8011	-79.0078	6	North America
34.1464	132.001	1	Asia
38.688	-87.0183	9	North America
-18.7113	-40.4016	1	South America
-28.0015	-50.3477	13	South America
61.8299	16.1127	1	Europe
-22.442	-44.5232	36	South America
51.4732	11.9725	3	Europe
43.7675	11.2374	48	Europe
4.59239	101.091	304	Asia
16.1846	-95.1978	1	North America
-7.62295	110.608	86	Asia
36.9727	-4.42634	3	Europe
39.4138	-76.9463	1	North America
42.6658	-88.9834	5	North America
59.8786	11.5883	1	Europe
39.0298	16.4181	2	Europe
56.6713	-3.6845	1	Europe
52.2531	-7.13191	3	Europe
5.35612	100.54	111	Asia
-29.5909	-50.0732	2	South America
45.6402	-122.492	5	North America
-25.7744	-53.2679	1	South America
45.2965	6.581	2	Europe
47.5216	18.8182	1	Europe
59.262	15.1739	9	Europe
-7.58959	110.07	4	Asia
14.2724	121.048	22	Asia
30.1819	-93.5751	1	North America
52.4992	5.49718	3	Europe
-6.54298	108.291	6	Asia
2.29916	102.912	20	Asia
37.5195	-5.59482	4	Europe
60.7083	-135.02	1	North America
39.5291	-77.9807	10	North America
51.8873	5.39853	42	Europe
47.8703	35.0273	7	Europe
29.3768	-98.4133	33	North America
-22.3352	-47.3295	14	South America
14.8018	120.857	26	Asia
46.5591	15.6466	1	Europe
30.0836	-95.9871	7	North America
57.033	59.7811	1	Europe
40.5903	-80.2228	6	North America
37.935	-77.4695	3	North America
47.7007	-2.74314	9	Europe
-16.51	-68.1219	2	South America
-21.8911	-45.596	1	South America
-7.72271	109.782	3	Asia
-15.3231	-49.1073	17	South America
-34.7852	-55.8888	1	South America
9.86839	-84.3299	11	North America
46.7679	142.739	1	Europe
30.2646	-81.7767	3	North America
-22.308	-54.7785	1	South America
-0.858696	-48.1338	3	South America
32.1384	-111.166	3	North America
48.3322	11.6244	2	Europe
36.1147	-82.9822	1	North America
-21.2114	-45.2721	3	South America
-12.2486	-38.7511	6	South America
35.3247	-95.9577	1	North America
39.2982	16.2513	14	Europe
49.4557	-120.137	1	North America
52.1681	-0.457074	17	Europe
6.86395	7.40802	2	Africa
46.0656	-0.321107	1	Europe
40.4812	29.0334	1	Asia
-22.4328	-47.1849	1	South America
53.0324	5.68487	24	Europe
68.4761	-85.3612	1	North America
33.0517	-97.4824	2	North America
51.6022	5.57079	21	Europe
47.1369	9.05923	1	Europe
41.3129	-81.8316	18	North America
43.0442	141.367	2	Asia
34.9641	-80.859	10	North America
-24.1895	-54.0695	1	South America
-27.8573	153.361	4	Oceania
54.0788	-2.72119	16	Europe
10.0142	-84.3377	6	North America
0.177371	-51.3389	19	South America
53.1699	-3.14084	3	Europe
42.9901	-71.5237	6	North America
44.9008	-89.5695	26	North America
44.3405	1.21982	1	Europe
57.8106	28.3618	17	Europe
35.1545	126.846	3	Asia
-16.1025	-47.9272	3	South America
-21.2475	-43.7915	4	South America
59.3474	30.1389	1	Europe
42.3154	43.3569	16	Asia
55.6759	12.3535	4	Europe
-26.9984	-51.7444	1	South America
-22.1148	-45.0354	9	South America
51.4471	-3.40543	3	Europe
19.0225	-98.3065	22	North America
39.9895	-84.6185	1	North America
29.912	-96.8843	4	North America
38.0679	-85.882	2	North America
-7.22635	110.361	49	Asia
31.3897	-87.0286	1	North America
-45.8719	170.486	1	Oceania
46.1485	-93.7353	1	North America
35.7357	-79.6482	1	North America
36.391	-85.3219	2	North America
55.0122	-3.44687	9	Europe
51.5709	6.91565	2	Europe
-21.7554	-48.1719	47	South America
33.8111	-84.5636	35	North America
41.0945	-80.6395	50	North America
-23.9278	-52.3169	7	South America
-34.1533	18.8671	3	Africa
39.9345	-121.085	2	North America
47.1612	19.5059	3	Europe
19.2995	97.9692	1	Asia
-7.13134	111.79	8	Asia
51.1357	23.4886	13	Europe
52.1517	4.48183	70	Europe
33.7419	-82.7494	1	North America
45.7605	11.8353	8	Europe
39.1919	-2.59048	3	Europe
42.7478	-88.5522	1	North America
54.6625	-6.2166	6	Europe
17.6225	121.711	21	Asia
28.7133	77.1782	8	Asia
40.6086	-99.878	1	North America
-6.83355	39.261	1	Africa
42.4508	-73.2604	1	North America
58.3396	12.9374	1	Europe
-7.60949	-43.03	1	South America
38.4214	-75.0576	5	North America
39.7896	-8.95415	2	Europe
40.228	-83.3826	8	North America
42.0608	-7.73115	1	Europe
42.9516	-93.7934	2	North America
49.9179	8.61057	1	Europe
55.0811	21.8826	2	Europe
-21.0233	-42.8483	2	South America
54.777	49.9181	5	Europe
57.9957	56.2168	116	Europe
-22.8952	-47.0303	349	South America
32.8224	-84.0671	1	North America
39.034	-74.8596	3	North America
51.0383	21.0717	2	Europe
44.6795	37.7827	3	Europe
36.583	-85.1381	1	North America
40.1182	-88.2714	5	North America
33.9362	-116.995	7	North America
39.1268	-76.5468	10	North America
-13.0488	-41.8836	3	South America
36.0558	-112.118	1	North America
10.9515	-74.7782	86	South America
45.4307	-73.9269	4	North America
1.50294	110.372	198	Asia
33.7449	-118.295	66	North America
38.8341	-94.5434	9	North America
52.201	0.365467	4	Europe
43.0702	-96.0018	2	North America
-20.7352	-48.5892	14	South America
35.1445	-116.202	1	North America
34.053	-117.151	16	North America
56.8157	24.5925	16	Europe
32.4698	130.758	3	Asia
36.1007	-79.839	38	North America
19.7246	-98.7579	2	North America
-7.27172	-38.1874	1	South America
41.2926	-7.72652	6	Europe
39.57	-76.9877	7	North America
3.91248	102.264	1	Asia
39.9157	-104.95	5	North America
44.7433	7.8949	1	Europe
-7.01191	109.391	3	Asia
30.6388	-94.9585	3	North America
49.2815	-0.535173	1	Europe
3.19326	101.526	325	Asia
63.7341	-96.2958	6	North America
42.3144	-70.9703	136	North America
6.51314	3.24246	11	Africa
51.7662	-1.56749	5	Europe
-8.05363	-48.4853	5	South America
30.1092	31.6072	4	Africa
-20.3075	-40.4704	26	South America
14.0188	-60.9609	7	North America
-1.59336	-80.4937	1	South America
59.1061	9.74113	1	Europe
7.9067	-80.6121	1	North America
35.2285	-99.933	1	North America
36.3922	-97.9006	2	North America
50.5718	-4.91351	2	Europe
34.7643	-112.454	1	North America
-20.5593	-46.935	1	South America
