Latitude 	 Longitude 	 Weight 	 Continent
-25.7327	-53.7226	1	South America
41.8191	12.7063	4	Europe
59.2239	9.54733	5	Europe
46.5747	-96.0849	7	North America
34.9473	-88.4653	1	North America
50.8364	2.38767	1	Europe
40.9721	27.5067	2	Asia
33.7873	-84.2467	16	North America
-18.9857	-47.0712	1	South America
36.3302	-115.28	38	North America
48.6439	-4.11453	1	Europe
53.3039	-1.13938	4	Europe
30.7904	30.9882	3	Africa
48.4478	1.46766	3	Europe
-22.2336	-47.0166	18	South America
47.6113	-122.334	66	North America
5.59094	95.3636	13	Asia
-19.6295	-44.0563	2	South America
34.8028	135.348	24	Asia
44.0655	5.04672	1	Europe
